sec,x1[m],v1[m/s],a1[m/s2],Force1[kgf],Force2[kgf],Fmonitor[V],Vmonitor[V],F_sim,MV1[V],x1tg[m],F1tg[kgf],v1tg[m/s],GLx1[m],GLy1[m],GHy1[m],GHy1[m],GHidariX[m],GhidariY[m],G_ab1[m],wii1-1[V],wii1-2[V],wii1-3[V],wii1-4[V],wii1-5[V],wii1-6[V],wii1-7[V],wii1-8[V],hidarite1-1[V],Hidarite1-2[V],Hidarite1-3[V],Hidarite1-4[V],GLx2[m],GLy2[m],GHy2[m],GHy2[m],GHidari2X[m],Ghidari2Y[m],G_ab2[m],wii2-1[V],wii2-2[V],wii2-3[V],wii2-4[V],wii2-5[V],wii2-6[V],wii2-7[V],wii2-8[V],hidarite2-1[V],Hidarite2-2[V],Hidarite2-3[V],Hidarite2-4[V],F1COP[kgf],x1COP[m],remoteEncoder[m],remoteForce[kgf],remoteGab[m],remoteFmoni[V]
64.671654,131,,,0.488586,1.32843,,,,,,,,,,,,,,24.07747285,,,,,,,,,,,,,,,,,,,123.8764137,,,,,,,,,,,,,,,,,,
64.67411,150,,,0.543213,1.213379,,,,,,,,,,,,,,23.77711577,,,,,,,,,,,,,,,,,,,125.4372221,,,,,,,,,,,,,,,,,,
64.676659,160,,,0.613708,1.2323,,,,,,,,,,,,,,23.53147384,,,,,,,,,,,,,,,,,,,126.974226,,,,,,,,,,,,,,,,,,
64.679085,171,,,0.448608,1.345825,,,,,,,,,,,,,,23.3475416,,,,,,,,,,,,,,,,,,,128.5097685,,,,,,,,,,,,,,,,,,
64.681503,182,,,0.532837,1.259766,,,,,,,,,,,,,,24.38520655,,,,,,,,,,,,,,,,,,,130.0543507,,,,,,,,,,,,,,,,,,
64.683929,193,,,0.477905,1.208496,,,,,,,,,,,,,,24.30024641,,,,,,,,,,,,,,,,,,,131.6172464,,,,,,,,,,,,,,,,,,
64.686348,204,,,0.458679,1.356506,,,,,,,,,,,,,,24.21470699,,,,,,,,,,,,,,,,,,,133.2202304,,,,,,,,,,,,,,,,,,
64.688789,215,,,0.602417,1.174011,,,,,,,,,,,,,,24.11919164,,,,,,,,,,,,,,,,,,,134.8682531,,,,,,,,,,,,,,,,,,
64.692673,227,,,0.593262,1.077881,,,,,,,,,,,,,,24.03178039,,,,,,,,,,,,,,,,,,,136.5700735,,,,,,,,,,,,,,,,,,
64.695091,245,,,0.426331,1.208496,,,,,,,,,,,,,,23.94693891,,,,,,,,,,,,,,,,,,,138.3367531,,,,,,,,,,,,,,,,,,
64.697517,256,,,0.670776,1.0672,,,,,,,,,,,,,,23.85625375,,,,,,,,,,,,,,,,,,,140.1298052,,,,,,,,,,,,,,,,,,
64.699928,268,,,0.480347,1.16333,,,,,,,,,,,,,,23.76077135,,,,,,,,,,,,,,,,,,,141.8985539,,,,,,,,,,,,,,,,,,
64.702347,279,,,0.521545,1.211548,,,,,,,,,,,,,,23.66917863,,,,,,,,,,,,,,,,,,,143.6368696,,,,,,,,,,,,,,,,,,
64.704758,291,,,0.513,0.991211,,,,,,,,,,,,,,23.58750618,,,,,,,,,,,,,,,,,,,145.3530622,,,,,,,,,,,,,,,,,,
64.707184,303,,,0.41748,1.141052,,,,,,,,,,,,,,23.50058172,,,,,,,,,,,,,,,,,,,147.0436063,,,,,,,,,,,,,,,,,,
64.709663,315,,,0.514526,1.038208,,,,,,,,,,,,,,23.39897544,,,,,,,,,,,,,,,,,,,148.7309893,,,,,,,,,,,,,,,,,,
64.713509,327,,,0.558472,1.002197,,,,,,,,,,,,,,23.27795821,,,,,,,,,,,,,,,,,,,150.4512168,,,,,,,,,,,,,,,,,,
64.715965,346,,,0.478516,1.021729,,,,,,,,,,,,,,23.14844182,,,,,,,,,,,,,,,,,,,152.2221828,,,,,,,,,,,,,,,,,,
64.718369,358,,,0.466003,1.084595,,,,,,,,,,,,,,23.00443058,,,,,,,,,,,,,,,,,,,154.0744948,,,,,,,,,,,,,,,,,,
64.720818,370,,,0.605469,0.919495,,,,,,,,,,,,,,22.83082662,,,,,,,,,,,,,,,,,,,156.0212187,,,,,,,,,,,,,,,,,,
64.723236,381,,,0.484619,0.986023,,,,,,,,,,,,,,20.94032267,,,,,,,,,,,,,,,,,,,158.0413058,,,,,,,,,,,,,,,,,,
64.725662,393,,,0.640564,0.922546,,,,,,,,,,,,,,22.34797917,,,,,,,,,,,,,,,,,,,160.131614,,,,,,,,,,,,,,,,,,
64.728096,404,,,0.571899,0.910034,,,,,,,,,,,,,,22.01833915,,,,,,,,,,,,,,,,,,,162.3115891,,,,,,,,,,,,,,,,,,
64.732277,416,,,0.638428,0.866699,,,,,,,,,,,,,,21.69775094,,,,,,,,,,,,,,,,,,,164.5678936,,,,,,,,,,,,,,,,,,
64.734711,436,,,0.670776,0.855103,,,,,,,,,,,,,,21.41912777,,,,,,,,,,,,,,,,,,,166.8545704,,,,,,,,,,,,,,,,,,
64.737267,447,,,0.66803,0.938721,,,,,,,,,,,,,,19.60987957,,,,,,,,,,,,,,,,,,,169.1518234,,,,,,,,,,,,,,,,,,
64.739685,459,,,0.741272,0.900269,,,,,,,,,,,,,,19.458138,,,,,,,,,,,,,,,,,,,171.4331158,,,,,,,,,,,,,,,,,,
64.742134,470,,,0.699158,1.05957,,,,,,,,,,,,,,19.30807263,,,,,,,,,,,,,,,,,,,173.6900615,,,,,,,,,,,,,,,,,,
64.744545,481,,,0.857239,0.898743,,,,,,,,,,,,,,19.14437744,,,,,,,,,,,,,,,,,,,175.971626,,,,,,,,,,,,,,,,,,
64.746964,491,,,0.747681,1.05896,,,,,,,,,,,,,,20.29784584,,,,,,,,,,,,,,,,,,,178.3054834,,,,,,,,,,,,,,,,,,
64.749413,502,,,0.883179,0.926208,,,,,,,,,,,,,,20.0106762,,,,,,,,,,,,,,,,,,,180.6687052,,,,,,,,,,,,,,,,,,
64.753326,512,,,1.001282,0.889282,,,,,,,,,,,,,,19.70152107,,,,,,,,,,,,,,,,,,,183.0247539,,,,,,,,,,,,,,,,,,
64.75576,528,,,0.896912,1.069031,,,,,,,,,,,,,,18.32304414,,,,,,,,,,,,,,,,,,,185.3295352,,,,,,,,,,,,,,,,,,
64.758217,538,,,1.105652,0.956726,,,,,,,,,,,,,,19.06128322,,,,,,,,,,,,,,,,,,,187.57736,,,,,,,,,,,,,,,,,,
64.760635,548,,,1.00647,1.088257,,,,,,,,,,,,,,18.73716346,,,,,,,,,,,,,,,,,,,189.8069285,,,,,,,,,,,,,,,,,,
64.763092,557,,,1.150513,1.00647,,,,,,,,,,,,,,17.62854515,,,,,,,,,,,,,,,,,,,192.0009973,,,,,,,,,,,,,,,,,,
64.765587,567,,,1.019592,1.167908,,,,,,,,,,,,,,17.44790946,,,,,,,,,,,,,,,,,,,194.1492228,,,,,,,,,,,,,,,,,,
64.768021,576,,,1.187744,1.05957,,,,,,,,,,,,,,17.33838389,,,,,,,,,,,,,,,,,,,196.2872697,,,,,,,,,,,,,,,,,,
64.772156,584,,,1.142883,1.166077,,,,,,,,,,,,,,17.86108612,,,,,,,,,,,,,,,,,,,198.3920424,,,,,,,,,,,,,,,,,,
64.774597,599,,,1.096802,1.209106,,,,,,,,,,,,,,17.74349256,,,,,,,,,,,,,,,,,,,200.4126806,,,,,,,,,,,,,,,,,,
64.777138,607,,,1.127014,1.253052,,,,,,,,,,,,,,17.61901331,,,,,,,,,,,,,,,,,,,202.3582496,,,,,,,,,,,,,,,,,,
64.779556,615,,,1.177368,1.228638,,,,,,,,,,,,,,17.4905362,,,,,,,,,,,,,,,,,,,204.2669409,,,,,,,,,,,,,,,,,,
64.781967,622,,,1.018982,1.370239,,,,,,,,,,,,,,17.34016975,,,,,,,,,,,,,,,,,,,206.143233,,,,,,,,,,,,,,,,,,
64.78437,630,,,1.246338,1.222534,,,,,,,,,,,,,,17.16504283,,,,,,,,,,,,,,,,,,,207.9643161,,,,,,,,,,,,,,,,,,
64.786781,637,,,1.074524,1.425171,,,,,,,,,,,,,,16.986759,,,,,,,,,,,,,,,,,,,209.6829487,,,,,,,,,,,,,,,,,,
64.78923,644,,,1.179504,1.381836,,,,,,,,,,,,,,16.86038083,,,,,,,,,,,,,,,,,,,211.278947,,,,,,,,,,,,,,,,,,
64.793251,651,,,1.169739,1.437378,,,,,,,,,,,,,,16.80846707,,,,,,,,,,,,,,,,,,,212.8076948,,,,,,,,,,,,,,,,,,
64.795708,661,,,1.253662,1.391602,,,,,,,,,,,,,,16.77486452,,,,,,,,,,,,,,,,,,,214.3183277,,,,,,,,,,,,,,,,,,
64.798256,668,,,1.367493,1.346741,,,,,,,,,,,,,,16.71608642,,,,,,,,,,,,,,,,,,,215.8156125,,,,,,,,,,,,,,,,,,
64.800674,674,,,1.311035,1.448364,,,,,,,,,,,,,,16.62563517,,,,,,,,,,,,,,,,,,,217.26447,,,,,,,,,,,,,,,,,,
64.803116,680,,,1.397095,1.430359,,,,,,,,,,,,,,16.51751219,,,,,,,,,,,,,,,,,,,218.6251577,,,,,,,,,,,,,,,,,,
64.805534,686,,,1.47644,1.398621,,,,,,,,,,,,,,16.42352267,,,,,,,,,,,,,,,,,,,219.9193984,,,,,,,,,,,,,,,,,,
64.807961,691,,,1.470947,1.414185,,,,,,,,,,,,,,16.38512929,,,,,,,,,,,,,,,,,,,221.1857153,,,,,,,,,,,,,,,,,,
64.812111,696,,,1.547852,1.417236,,,,,,,,,,,,,,16.41608029,,,,,,,,,,,,,,,,,,,222.4346185,,,,,,,,,,,,,,,,,,
64.81456,705,,,1.555176,1.435547,,,,,,,,,,,,,,16.46404602,,,,,,,,,,,,,,,,,,,223.6482634,,,,,,,,,,,,,,,,,,
64.816986,710,,,1.570435,1.43158,,,,,,,,,,,,,,16.48901743,,,,,,,,,,,,,,,,,,,224.81752,,,,,,,,,,,,,,,,,,
64.819412,714,,,1.5271,1.506653,,,,,,,,,,,,,,16.49161377,,,,,,,,,,,,,,,,,,,225.9615577,,,,,,,,,,,,,,,,,,
64.821823,718,,,1.583557,1.482849,,,,,,,,,,,,,,16.46992492,,,,,,,,,,,,,,,,,,,227.0621198,,,,,,,,,,,,,,,,,,
64.824265,722,,,1.557922,1.517944,,,,,,,,,,,,,,16.43029906,,,,,,,,,,,,,,,,,,,228.0690658,,,,,,,,,,,,,,,,,,
64.826668,726,,,1.636047,1.473083,,,,,,,,,,,,,,16.3877675,,,,,,,,,,,,,,,,,,,228.9695314,,,,,,,,,,,,,,,,,,
64.829109,729,,,1.594543,1.540833,,,,,,,,,,,,,,16.37519562,,,,,,,,,,,,,,,,,,,229.8098611,,,,,,,,,,,,,,,,,,
64.833229,732,,,1.660156,1.53656,,,,,,,,,,,,,,16.39367431,,,,,,,,,,,,,,,,,,,230.6434061,,,,,,,,,,,,,,,,,,
64.835655,738,,,1.672668,1.559753,,,,,,,,,,,,,,16.38030253,,,,,,,,,,,,,,,,,,,231.4502682,,,,,,,,,,,,,,,,,,
64.838089,740,,,1.700134,1.553955,,,,,,,,,,,,,,16.31239568,,,,,,,,,,,,,,,,,,,232.1891322,,,,,,,,,,,,,,,,,,
64.840553,743,,,1.724243,1.552124,,,,,,,,,,,,,,16.21836676,,,,,,,,,,,,,,,,,,,232.8675699,,,,,,,,,,,,,,,,,,
64.843056,745,,,1.700439,1.580811,,,,,,,,,,,,,,16.110188,,,,,,,,,,,,,,,,,,,233.4792775,,,,,,,,,,,,,,,,,,
64.845482,747,,,1.660461,1.63269,,,,,,,,,,,,,,17.80244437,,,,,,,,,,,,,,,,,,,233.9998761,,,,,,,,,,,,,,,,,,
64.8479,748,,,1.598816,1.690063,,,,,,,,,,,,,,17.77199847,,,,,,,,,,,,,,,,,,,234.4376035,,,,,,,,,,,,,,,,,,
64.851997,750,,,1.594543,1.690369,,,,,,,,,,,,,,15.84509903,,,,,,,,,,,,,,,,,,,234.8129333,,,,,,,,,,,,,,,,,,
64.854424,752,,,1.571045,1.713867,,,,,,,,,,,,,,15.72515484,,,,,,,,,,,,,,,,,,,235.090187,,,,,,,,,,,,,,,,,,
64.856842,752,,,1.5625,1.725464,,,,,,,,,,,,,,15.55425839,,,,,,,,,,,,,,,,,,,235.2067494,,,,,,,,,,,,,,,,,,
64.859253,753,,,1.542053,1.742554,,,,,,,,,,,,,,17.43765519,,,,,,,,,,,,,,,,,,,235.1864136,,,,,,,,,,,,,,,,,,
64.861671,753,,,1.53595,1.741943,,,,,,,,,,,,,,17.29789253,,,,,,,,,,,,,,,,,,,235.0930496,,,,,,,,,,,,,,,,,,
64.864098,753,,,1.531982,1.734619,,,,,,,,,,,,,,17.18079624,,,,,,,,,,,,,,,,,,,234.9562555,,,,,,,,,,,,,,,,,,
64.866508,753,,,1.532288,1.720581,,,,,,,,,,,,,,14.83834483,,,,,,,,,,,,,,,,,,,234.7845065,,,,,,,,,,,,,,,,,,
64.869011,753,,,1.575928,1.667786,,,,,,,,,,,,,,14.68321896,,,,,,,,,,,,,,,,,,,234.5760746,,,,,,,,,,,,,,,,,,
64.873047,753,,,1.686096,1.550293,,,,,,,,,,,,,,14.51148596,,,,,,,,,,,,,,,,,,,234.3176833,,,,,,,,,,,,,,,,,,
64.875473,753,,,1.711426,1.528931,,,,,,,,,,,,,,14.31468643,,,,,,,,,,,,,,,,,,,233.9637317,,,,,,,,,,,,,,,,,,
64.877884,753,,,1.734009,1.509705,,,,,,,,,,,,,,14.1208882,,,,,,,,,,,,,,,,,,,233.5085681,,,,,,,,,,,,,,,,,,
64.880295,754,,,1.766968,1.472778,,,,,,,,,,,,,,16.57975231,,,,,,,,,,,,,,,,,,,233.0068309,,,,,,,,,,,,,,,,,,
64.882759,754,,,1.789856,1.455688,,,,,,,,,,,,,,16.50343955,,,,,,,,,,,,,,,,,,,232.452081,,,,,,,,,,,,,,,,,,
64.885284,754,,,1.816711,1.43158,,,,,,,,,,,,,,16.44854826,,,,,,,,,,,,,,,,,,,231.8261296,,,,,,,,,,,,,,,,,,
64.887711,754,,,1.850891,1.410522,,,,,,,,,,,,,,16.42784141,,,,,,,,,,,,,,,,,,,231.1763002,,,,,,,,,,,,,,,,,,
64.891891,754,,,1.936035,1.358337,,,,,,,,,,,,,,16.38472903,,,,,,,,,,,,,,,,,,,230.4878965,,,,,,,,,,,,,,,,,,
64.89431,753,,,1.942749,1.382751,,,,,,,,,,,,,,16.24086258,,,,,,,,,,,,,,,,,,,229.7130433,,,,,,,,,,,,,,,,,,
64.896744,752,,,1.94458,1.393433,,,,,,,,,,,,,,16.01779506,,,,,,,,,,,,,,,,,,,228.8518835,,,,,,,,,,,,,,,,,,
64.899178,751,,,1.953125,1.395264,,,,,,,,,,,,,,13.00812193,,,,,,,,,,,,,,,,,,,227.9048378,,,,,,,,,,,,,,,,,,
64.901611,749,,,1.941833,1.418457,,,,,,,,,,,,,,12.81880043,,,,,,,,,,,,,,,,,,,226.884576,,,,,,,,,,,,,,,,,,
64.904144,747,,,1.945801,1.434326,,,,,,,,,,,,,,12.7043408,,,,,,,,,,,,,,,,,,,225.7907205,,,,,,,,,,,,,,,,,,
64.906578,744,,,1.93634,1.463928,,,,,,,,,,,,,,12.67350224,,,,,,,,,,,,,,,,,,,224.6183459,,,,,,,,,,,,,,,,,,
64.909058,742,,,1.898499,1.516724,,,,,,,,,,,,,,12.70842523,,,,,,,,,,,,,,,,,,,223.3847547,,,,,,,,,,,,,,,,,,
64.912903,739,,,1.913452,1.557922,,,,,,,,,,,,,,12.7805519,,,,,,,,,,,,,,,,,,,222.0986202,,,,,,,,,,,,,,,,,,
64.915337,734,,,1.903992,1.576233,,,,,,,,,,,,,,12.89417572,,,,,,,,,,,,,,,,,,,220.7643486,,,,,,,,,,,,,,,,,,
64.917747,731,,,1.906738,1.576843,,,,,,,,,,,,,,13.07879839,,,,,,,,,,,,,,,,,,,219.3647521,,,,,,,,,,,,,,,,,,
64.920174,728,,,1.929016,1.575012,,,,,,,,,,,,,,13.31761141,,,,,,,,,,,,,,,,,,,217.8901657,,,,,,,,,,,,,,,,,,
64.922607,724,,,1.937256,1.562805,,,,,,,,,,,,,,13.57430252,,,,,,,,,,,,,,,,,,,216.3756179,,,,,,,,,,,,,,,,,,
64.925041,721,,,1.945496,1.572571,,,,,,,,,,,,,,13.84364005,,,,,,,,,,,,,,,,,,,214.8124983,,,,,,,,,,,,,,,,,,
64.927467,718,,,1.975403,1.564941,,,,,,,,,,,,,,14.09463904,,,,,,,,,,,,,,,,,,,213.1345635,,,,,,,,,,,,,,,,,,
64.931709,714,,,2.012024,1.505432,,,,,,,,,,,,,,14.32665336,,,,,,,,,,,,,,,,,,,211.3057082,,,,,,,,,,,,,,,,,,
64.934135,708,,,2.0578,1.43219,,,,,,,,,,,,,,14.60984963,,,,,,,,,,,,,,,,,,,209.3159398,,,,,,,,,,,,,,,,,,
64.936562,703,,,2.025757,1.437378,,,,,,,,,,,,,,14.98894373,,,,,,,,,,,,,,,,,,,207.1661078,,,,,,,,,,,,,,,,,,
64.93898,699,,,2.001648,1.417542,,,,,,,,,,,,,,15.46252244,,,,,,,,,,,,,,,,,,,204.9223057,,,,,,,,,,,,,,,,,,
64.941391,694,,,1.973877,1.365356,,,,,,,,,,,,,,16.00160984,,,,,,,,,,,,,,,,,,,202.6481327,,,,,,,,,,,,,,,,,,
64.943802,689,,,1.910706,1.339722,,,,,,,,,,,,,,16.56142615,,,,,,,,,,,,,,,,,,,200.3255145,,,,,,,,,,,,,,,,,,
64.94622,684,,,1.8573,1.29364,,,,,,,,,,,,,,17.11014335,,,,,,,,,,,,,,,,,,,197.8928445,,,,,,,,,,,,,,,,,,
64.948647,679,,,1.800232,1.242981,,,,,,,,,,,,,,17.6389882,,,,,,,,,,,,,,,,,,,195.2701569,,,,,,,,,,,,,,,,,,
64.952553,673,,,1.721191,1.163635,,,,,,,,,,,,,,18.15021152,,,,,,,,,,,,,,,,,,,192.4453255,,,,,,,,,,,,,,,,,,
64.954971,663,,,1.665649,1.138,,,,,,,,,,,,,,18.65570427,,,,,,,,,,,,,,,,,,,189.4591199,,,,,,,,,,,,,,,,,,
64.95739,657,,,1.617126,1.091614,,,,,,,,,,,,,,19.17084675,,,,,,,,,,,,,,,,,,,186.2945538,,,,,,,,,,,,,,,,,,
64.959801,651,,,1.584778,1.030273,,,,,,,,,,,,,,19.69675814,,,,,,,,,,,,,,,,,,,182.9397125,,,,,,,,,,,,,,,,,,
64.962242,644,,,1.564941,0.978394,,,,,,,,,,,,,,20.17010715,,,,,,,,,,,,,,,,,,,179.4308831,,,,,,,,,,,,,,,,,,
64.964775,638,,,1.526184,0.922546,,,,,,,,,,,,,,20.58794012,,,,,,,,,,,,,,,,,,,175.8014009,,,,,,,,,,,,,,,,,,
64.967201,630,,,1.493225,0.857849,,,,,,,,,,,,,,20.98707671,,,,,,,,,,,,,,,,,,,172.0887307,,,,,,,,,,,,,,,,,,
64.971634,623,,,1.464844,0.768738,,,,,,,,,,,,,,21.3990209,,,,,,,,,,,,,,,,,,,168.3695787,,,,,,,,,,,,,,,,,,
64.97406,609,,,1.412964,0.707092,,,,,,,,,,,,,,22.13856608,,,,,,,,,,,,,,,,,,,164.6966437,,,,,,,,,,,,,,,,,,
64.976501,601,,,1.430359,0.61676,,,,,,,,,,,,,,22.76566429,,,,,,,,,,,,,,,,,,,161.0679322,,,,,,,,,,,,,,,,,,
64.97892,592,,,1.358337,0.61676,,,,,,,,,,,,,,23.45205092,,,,,,,,,,,,,,,,,,,157.4834219,,,,,,,,,,,,,,,,,,
64.981346,584,,,1.362305,0.525208,,,,,,,,,,,,,,24.13948308,,,,,,,,,,,,,,,,,,,153.9202214,,,,,,,,,,,,,,,,,,
64.983772,575,,,1.326599,0.525513,,,,,,,,,,,,,,24.80087576,,,,,,,,,,,,,,,,,,,150.3463927,,,,,,,,,,,,,,,,,,
64.986191,566,,,1.30127,0.49469,,,,,,,,,,,,,,25.40705312,,,,,,,,,,,,,,,,,,,146.7498807,,,,,,,,,,,,,,,,,,
64.988716,556,,,1.257629,0.46814,,,,,,,,,,,,,,25.9606478,,,,,,,,,,,,,,,,,,,143.1270816,,,,,,,,,,,,,,,,,,
64.992737,546,,,1.243286,0.387268,,,,,,,,,,,,,,26.50312752,,,,,,,,,,,,,,,,,,,139.5443678,,,,,,,,,,,,,,,,,,
64.995178,529,,,1.143799,0.437927,,,,,,,,,,,,,,27.06604237,,,,,,,,,,,,,,,,,,,136.0821355,,,,,,,,,,,,,,,,,,
64.997589,518,,,1.170959,0.386963,,,,,,,,,,,,,,27.66175199,,,,,,,,,,,,,,,,,,,132.7008689,,,,,,,,,,,,,,,,,,
65.000046,507,,,1.077881,0.432739,,,,,,,,,,,,,,28.28454576,,,,,,,,,,,,,,,,,,,129.3172829,,,,,,,,,,,,,,,,,,
65.002472,496,,,1.082153,0.374756,,,,,,,,,,,,,,28.90704841,,,,,,,,,,,,,,,,,,,125.8967149,,,,,,,,,,,,,,,,,,
65.004875,485,,,1.051636,0.305176,,,,,,,,,,,,,,29.52133779,,,,,,,,,,,,,,,,,,,122.4422416,,,,,,,,,,,,,,,,,,
65.007294,474,,,1.005249,0.32959,,,,,,,,,,,,,,30.12859656,,,,,,,,,,,,,,,,,,,118.9801992,,,,,,,,,,,,,,,,,,
65.011765,462,,,0.950928,0.291443,,,,,,,,,,,,,,30.70735164,,,,,,,,,,,,,,,,,,,115.5532911,,,,,,,,,,,,,,,,,,
65.014191,440,,,1.016846,0.162659,,,,,,,,,,,,,,31.25352611,,,,,,,,,,,,,,,,,,,112.1996352,,,,,,,,,,,,,,,,,,
65.016739,428,,,0.946045,0.239868,,,,,,,,,,,,,,31.7954651,,,,,,,,,,,,,,,,,,,108.9220204,,,,,,,,,,,,,,,,,,
65.019157,415,,,0.964966,0.1651,,,,,,,,,,,,,,32.37368965,,,,,,,,,,,,,,,,,,,105.7075721,,,,,,,,,,,,,,,,,,
65.021591,402,,,0.890198,0.119934,,,,,,,,,,,,,,33.00837265,,,,,,,,,,,,,,,,,,,102.5455992,,,,,,,,,,,,,,,,,,
65.024002,390,,,0.910339,0.050354,,,,,,,,,,,,,,33.68765793,,,,,,,,,,,,,,,,,,,99.42903821,,,,,,,,,,,,,,,,,,
65.026558,376,,,0.842896,0.101318,,,,,,,,,,,,,,34.40238057,,,,,,,,,,,,,,,,,,,96.35717872,,,,,,,,,,,,,,,,,,
65.029015,363,,,0.799561,0.082092,,,,,,,,,,,,,,35.14224986,,,,,,,,,,,,,,,,,,,93.32698634,,,,,,,,,,,,,,,,,,
65.032875,349,,,0.732422,0.028381,,,,,,,,,,,,,,35.89106471,,,,,,,,,,,,,,,,,,,90.31649064,,,,,,,,,,,,,,,,,,
65.035324,327,,,0.752258,-0.063171,,,,,,,,,,,,,,36.64595817,,,,,,,,,,,,,,,,,,,87.32274626,,,,,,,,,,,,,,,,,,
65.03775,313,,,0.602722,0.026855,,,,,,,,,,,,,,37.39155848,,,,,,,,,,,,,,,,,,,84.38421885,,,,,,,,,,,,,,,,,,
65.040176,299,,,0.65918,-0.073547,,,,,,,,,,,,,,38.10259925,,,,,,,,,,,,,,,,,,,81.50593664,,,,,,,,,,,,,,,,,,
65.042587,285,,,0.613403,-0.096436,,,,,,,,,,,,,,38.75616501,,,,,,,,,,,,,,,,,,,78.62959638,,,,,,,,,,,,,,,,,,
65.045013,271,,,0.594482,-0.113525,,,,,,,,,,,,,,39.33138634,,,,,,,,,,,,,,,,,,,75.69656445,,,,,,,,,,,,,,,,,,
65.047577,256,,,0.547485,-0.126953,,,,,,,,,,,,,,39.81585261,,,,,,,,,,,,,,,,,,,72.68202544,,,,,,,,,,,,,,,,,,
65.051819,240,,,0.524597,-0.281982,,,,,,,,,,,,,,40.18736577,,,,,,,,,,,,,,,,,,,69.61299776,,,,,,,,,,,,,,,,,,
65.054245,214,,,0.433655,-0.257263,,,,,,,,,,,,,,40.43564206,,,,,,,,,,,,,,,,,,,66.57517008,,,,,,,,,,,,,,,,,,
65.056671,199,,,0.44281,-0.245056,,,,,,,,,,,,,,40.58495667,,,,,,,,,,,,,,,,,,,63.62308766,,,,,,,,,,,,,,,,,,
65.05912,183,,,0.435791,-0.317383,,,,,,,,,,,,,,40.67519776,,,,,,,,,,,,,,,,,,,60.75018555,,,,,,,,,,,,,,,,,,
65.061539,168,,,0.418701,-0.316772,,,,,,,,,,,,,,40.74991808,,,,,,,,,,,,,,,,,,,57.95076609,,,,,,,,,,,,,,,,,,
65.063957,152,,,0.379944,-0.317078,,,,,,,,,,,,,,40.83683583,,,,,,,,,,,,,,,,,,,55.22765589,,,,,,,,,,,,,,,,,,
65.066391,136,,,0.305786,-0.299683,,,,,,,,,,,,,,40.93214402,,,,,,,,,,,,,,,,,,,52.56782299,,,,,,,,,,,,,,,,,,
65.068825,120,,,0.384216,-0.332947,,,,,,,,,,,,,,41.03088668,,,,,,,,,,,,,,,,,,,49.95477649,,,,,,,,,,,,,,,,,,
65.072701,104,,,0.396118,-0.363159,,,,,,,,,,,,,,41.155317,,,,,,,,,,,,,,,,,,,47.39908326,,,,,,,,,,,,,,,,,,
65.075119,79,,,0.296326,-0.393066,,,,,,,,,,,,,,41.33267845,,,,,,,,,,,,,,,,,,,44.91904193,,,,,,,,,,,,,,,,,,
65.077553,63,,,0.318298,-0.375061,,,,,,,,,,,,,,41.55402329,,,,,,,,,,,,,,,,,,,42.47490287,,,,,,,,,,,,,,,,,,
65.079956,46,,,0.291138,-0.312805,,,,,,,,,,,,,,41.7859817,,,,,,,,,,,,,,,,,,,40.02561237,,,,,,,,,,,,,,,,,,
65.082458,30,,,0.249634,-0.325012,,,,,,,,,,,,,,41.99304087,,,,,,,,,,,,,,,,,,,37.60042601,,,,,,,,,,,,,,,,,,
65.084984,14,,,0.292969,-0.322876,,,,,,,,,,,,,,42.14707325,,,,,,,,,,,,,,,,,,,35.21066898,,,,,,,,,,,,,,,,,,
65.087471,-4,,,0.276184,-0.318298,,,,,,,,,,,,,,42.25744914,,,,,,,,,,,,,,,,,,,32.83085405,,,,,,,,,,,,,,,,,,
65.091705,-21,,,0.204773,-0.246887,,,,,,,,,,,,,,42.36280189,,,,,,,,,,,,,,,,,,,30.46371582,,,,,,,,,,,,,,,,,,
65.094139,-50,,,0.220337,-0.193787,,,,,,,,,,,,,,42.50491395,,,,,,,,,,,,,,,,,,,28.13353613,,,,,,,,,,,,,,,,,,
65.096558,-66,,,0.220947,-0.140991,,,,,,,,,,,,,,42.7078198,,,,,,,,,,,,,,,,,,,25.84817503,,,,,,,,,,,,,,,,,,
65.098976,-83,,,0.200806,-0.148315,,,,,,,,,,,,,,42.97589081,,,,,,,,,,,,,,,,,,,23.60192725,,,,,,,,,,,,,,,,,,
65.10141,-99,,,0.197144,-0.132141,,,,,,,,,,,,,,43.29562234,,,,,,,,,,,,,,,,,,,21.40684911,,,,,,,,,,,,,,,,,,
65.103836,-116,,,0.241699,-0.058594,,,,,,,,,,,,,,43.6199935,,,,,,,,,,,,,,,,,,,19.28589381,,,,,,,,,,,,,,,,,,
65.106331,-132,,,0.206299,-0.083008,,,,,,,,,,,,,,43.9108945,,,,,,,,,,,,,,,,,,,17.23198775,,,,,,,,,,,,,,,,,,
65.108864,-149,,,0.227661,0.010071,,,,,,,,,,,,,,44.18656614,,,,,,,,,,,,,,,,,,,15.2245988,,,,,,,,,,,,,,,,,,
65.112793,-165,,,0.254822,0.010681,,,,,,,,,,,,,,44.49400045,,,,,,,,,,,,,,,,,,,13.27836612,,,,,,,,,,,,,,,,,,
65.115227,-191,,,0.274353,0.007324,,,,,,,,,,,,,,44.85370361,,,,,,,,,,,,,,,,,,,11.42454776,,,,,,,,,,,,,,,,,,
